timestamp,remote_addr,request_method,request,response_status,body_bytes_sent,request_time,host,upstream_status,upstream_response_time,upstream_cache_status,http_x_forwarded_for,http_referrer,http_user_agent
2026-07-08T05:27:29+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%22%27%60--&st=40&type_id=229 HTTP/2.0,200,2539,0.017,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:30+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40%22%27%60--&type_id=229 HTTP/2.0,200,2535,0.025,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:31+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229%22%27%60-- HTTP/2.0,200,2530,0.031,personweb.kku.ac.th,200,0.031,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:33+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%29&st=40&type_id=229 HTTP/2.0,200,2536,0.226,personweb.kku.ac.th,200,0.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:33+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40%29&type_id=229 HTTP/2.0,200,2535,0.026,personweb.kku.ac.th,200,0.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:35+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=229%29 HTTP/2.0,200,2535,0.232,personweb.kku.ac.th,200,0.232,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:36+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2540,0.231,personweb.kku.ac.th,200,0.231,,,,UT-Dorkbot/1.3
2026-07-08T05:27:37+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2539,0.287,personweb.kku.ac.th,200,0.287,,,,UT-Dorkbot/1.3
2026-07-08T05:27:38+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2535,0.074,personweb.kku.ac.th,200,0.074,,,,UT-Dorkbot/1.3
2026-07-08T05:27:39+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2530,0.025,personweb.kku.ac.th,200,0.025,,,,UT-Dorkbot/1.3
2026-07-08T05:27:40+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2536,0.041,personweb.kku.ac.th,200,0.041,,,,UT-Dorkbot/1.3
2026-07-08T05:27:41+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2536,0.085,personweb.kku.ac.th,200,0.085,,,,UT-Dorkbot/1.3
2026-07-08T05:27:42+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2535,0.078,personweb.kku.ac.th,200,0.079,,,,UT-Dorkbot/1.3
2026-07-08T05:27:43+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2535,0.236,personweb.kku.ac.th,200,0.236,,,,UT-Dorkbot/1.3
2026-07-08T05:27:44+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=&st=40&type_id=229 HTTP/2.0,400,311,0.004,personweb.kku.ac.th,400,0.005,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:45+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?type_id=229&text_name=&st=40 HTTP/2.0,400,311,0.004,personweb.kku.ac.th,400,0.004,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:46+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=-1839&type_id=229 HTTP/2.0,200,2535,0.025,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:47+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=-1839 HTTP/2.0,200,2530,0.026,personweb.kku.ac.th,200,0.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:48+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=-1839&type_id=229 HTTP/2.0,200,2535,0.017,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:49+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=-1839 HTTP/2.0,200,2530,0.022,personweb.kku.ac.th,200,0.022,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:27:51+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2535,1.219,personweb.kku.ac.th,200,1.218,,,,UT-Dorkbot/1.3
2026-07-08T05:27:51+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2530,0.079,personweb.kku.ac.th,200,0.079,,,,UT-Dorkbot/1.3
2026-07-08T05:27:52+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2535,0.015,personweb.kku.ac.th,200,0.016,,,,UT-Dorkbot/1.3
2026-07-08T05:27:53+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2530,0.233,personweb.kku.ac.th,200,0.233,,,,UT-Dorkbot/1.3
2026-07-08T05:27:55+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,1.226,personweb.kku.ac.th,200,1.226,,,,UT-Dorkbot/1.3
2026-07-08T05:27:56+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2609,0.23,personweb.kku.ac.th,200,0.230,,,,UT-Dorkbot/1.3
2026-07-08T05:27:58+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,1.217,personweb.kku.ac.th,200,1.217,,,,UT-Dorkbot/1.3
2026-07-08T05:27:58+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2608,0.071,personweb.kku.ac.th,200,0.071,,,,UT-Dorkbot/1.3
2026-07-08T05:27:59+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,0.233,personweb.kku.ac.th,200,0.233,,,,UT-Dorkbot/1.3
2026-07-08T05:28:00+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2607,0.232,personweb.kku.ac.th,200,0.231,,,,UT-Dorkbot/1.3
2026-07-08T05:28:01+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,0.079,personweb.kku.ac.th,200,0.079,,,,UT-Dorkbot/1.3
2026-07-08T05:28:02+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2607,0.072,personweb.kku.ac.th,200,0.072,,,,UT-Dorkbot/1.3
2026-07-08T05:28:03+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2611,0.025,personweb.kku.ac.th,200,0.026,,,,UT-Dorkbot/1.3
2026-07-08T05:28:04+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2607,0.026,personweb.kku.ac.th,200,0.026,,,,UT-Dorkbot/1.3
2026-07-08T05:28:05+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2616,0.232,personweb.kku.ac.th,200,0.231,,,,UT-Dorkbot/1.3
2026-07-08T05:28:06+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,0.231,personweb.kku.ac.th,200,0.231,,,,UT-Dorkbot/1.3
2026-07-08T05:28:07+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2617,0.07,personweb.kku.ac.th,200,0.069,,,,UT-Dorkbot/1.3
2026-07-08T05:28:09+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,0.283,personweb.kku.ac.th,200,0.283,,,,UT-Dorkbot/1.3
2026-07-08T05:28:10+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2617,0.533,personweb.kku.ac.th,200,0.534,,,,UT-Dorkbot/1.3
2026-07-08T05:28:10+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2612,0.015,personweb.kku.ac.th,200,0.015,,,,UT-Dorkbot/1.3
2026-07-08T05:28:11+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2624,0.092,personweb.kku.ac.th,200,0.092,,,,UT-Dorkbot/1.3
2026-07-08T05:28:12+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2620,0.086,personweb.kku.ac.th,200,0.086,,,,UT-Dorkbot/1.3
2026-07-08T05:28:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=javascript%3Awindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29&st=40&type_id=229 HTTP/2.0,200,2609,0.453,personweb.kku.ac.th,200,0.453,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=1%27%3Bwindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%3B%2F%2F&st=40&type_id=229 HTTP/2.0,200,2609,0.019,personweb.kku.ac.th,200,0.019,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:15+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=1%22%3Bwindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%3B%2F%2F&st=40&type_id=229 HTTP/2.0,200,2609,0.024,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:16+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=1%3Bwindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%3B%2F%2F&st=40&type_id=229 HTTP/2.0,200,2608,0.026,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=1%3B%0Awindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%3B&st=40&type_id=229 HTTP/2.0,200,2608,1.226,personweb.kku.ac.th,200,1.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%2A%2F%3B%0Awindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%2F%2A&st=40&type_id=229 HTTP/2.0,200,2612,0.065,personweb.kku.ac.th,200,0.065,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:20+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%22%2Cx%3Awindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%2Cy%3A%22&st=40&type_id=229 HTTP/2.0,200,2610,0.069,personweb.kku.ac.th,200,0.069,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:21+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%27%2Cx%3Awindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%2Cy%3A%27&st=40&type_id=229 HTTP/2.0,200,2612,0.026,personweb.kku.ac.th,200,0.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:23+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%3C%2Fscript%3E%3Cscript%3Ewindow.top._36b54d1da746d564380fe032a79ea7a4_scnr_engine_taint_tracer.log_execution_flow_sink%28%29%3C%2Fscript%3E&st=40&type_id=229 HTTP/2.0,200,2620,1.418,personweb.kku.ac.th,200,1.418,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:24+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2588,0.587,personweb.kku.ac.th,200,0.587,,,,UT-Dorkbot/1.3
2026-07-08T05:28:25+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2587,0.237,personweb.kku.ac.th,200,0.237,,,,UT-Dorkbot/1.3
2026-07-08T05:28:26+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2585,0.232,personweb.kku.ac.th,200,0.231,,,,UT-Dorkbot/1.3
2026-07-08T05:28:27+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2584,0.02,personweb.kku.ac.th,200,0.020,,,,UT-Dorkbot/1.3
2026-07-08T05:28:28+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2589,0.234,personweb.kku.ac.th,200,0.234,,,,UT-Dorkbot/1.3
2026-07-08T05:28:29+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2588,0.232,personweb.kku.ac.th,200,0.232,,,,UT-Dorkbot/1.3
2026-07-08T05:28:30+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2586,0.018,personweb.kku.ac.th,200,0.018,,,,UT-Dorkbot/1.3
2026-07-08T05:28:31+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2585,0.016,personweb.kku.ac.th,200,0.016,,,,UT-Dorkbot/1.3
2026-07-08T05:28:32+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2589,0.072,personweb.kku.ac.th,200,0.072,,,,UT-Dorkbot/1.3
2026-07-08T05:28:33+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2588,0.017,personweb.kku.ac.th,200,0.017,,,,UT-Dorkbot/1.3
2026-07-08T05:28:34+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2586,0.017,personweb.kku.ac.th,200,0.017,,,,UT-Dorkbot/1.3
2026-07-08T05:28:35+07:00,146.6.161.97,POST,POST /e-administration/SearchForm.php HTTP/2.0,200,2585,0.081,personweb.kku.ac.th,200,0.081,,,,UT-Dorkbot/1.3
2026-07-08T05:28:36+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20script%3A%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2587,0.085,personweb.kku.ac.th,200,0.084,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:37+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2584,0.041,personweb.kku.ac.th,200,0.041,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:38+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20script%3A%22%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2588,0.016,personweb.kku.ac.th,200,0.016,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:40+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20%22%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2584,1.022,personweb.kku.ac.th,200,1.022,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:40+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20script%3A%27%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2588,0.025,personweb.kku.ac.th,200,0.024,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:41+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name%20%27%3Bscnr_engine_xss_in_element_event%3D36b54d1da746d564380fe032a79ea7a4%2F%2F&st=40&type_id=229 HTTP/2.0,200,2584,0.062,personweb.kku.ac.th,200,0.062,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:42+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=c%3A%2Fboot.ini%00.&st=40&type_id=229 HTTP/2.0,200,2535,0.017,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:43+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2Fc%3A%2Fboot.ini&st=40&type_id=229 HTTP/2.0,200,2536,0.23,personweb.kku.ac.th,200,0.231,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:44+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=c%3A%2Fboot.ini&st=40&type_id=229 HTTP/2.0,200,2532,0.075,personweb.kku.ac.th,200,0.075,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:47+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=c%3A%2Fboot.ini%00.&type_id=229 HTTP/2.0,200,2535,1.422,personweb.kku.ac.th,200,1.422,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:47+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=c%3A%2Fboot.ini&type_id=229 HTTP/2.0,200,2535,0.225,personweb.kku.ac.th,200,0.225,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:48+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=c%3A%2Fboot.ini%00. HTTP/2.0,200,2530,0.017,personweb.kku.ac.th,200,0.016,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:49+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=c%3A%2Fboot.ini HTTP/2.0,200,2530,0.019,personweb.kku.ac.th,200,0.019,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:50+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00.&st=40&type_id=229 HTTP/2.0,200,2552,0.43,personweb.kku.ac.th,200,0.429,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:51+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2F%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&st=40&type_id=229 HTTP/2.0,200,2553,0.433,personweb.kku.ac.th,200,0.433,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:53+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&st=40&type_id=229 HTTP/2.0,200,2549,1.425,personweb.kku.ac.th,200,1.425,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:54+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00.&type_id=229 HTTP/2.0,200,2535,0.432,personweb.kku.ac.th,200,0.432,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:55+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&type_id=229 HTTP/2.0,200,2535,0.429,personweb.kku.ac.th,200,0.428,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:56+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00. HTTP/2.0,200,2530,0.225,personweb.kku.ac.th,200,0.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:57+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%2Fboot.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................ HTTP/2.0,200,2530,0.432,personweb.kku.ac.th,200,0.432,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:58+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%5Cboot.ini%00.&st=40&type_id=229 HTTP/2.0,200,2534,0.292,personweb.kku.ac.th,200,0.293,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:28:59+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2F%5Cboot.ini&st=40&type_id=229 HTTP/2.0,200,2536,0.234,personweb.kku.ac.th,200,0.234,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:00+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%5Cboot.ini&st=40&type_id=229 HTTP/2.0,200,2531,0.026,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:01+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%5Cboot.ini%00.&type_id=229 HTTP/2.0,200,2535,0.231,personweb.kku.ac.th,200,0.231,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:02+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%5Cboot.ini&type_id=229 HTTP/2.0,200,2535,0.233,personweb.kku.ac.th,200,0.233,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:03+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%5Cboot.ini%00. HTTP/2.0,200,2530,0.018,personweb.kku.ac.th,200,0.018,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:04+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%5Cboot.ini HTTP/2.0,200,2530,0.026,personweb.kku.ac.th,200,0.026,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:05+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=c%3A%2Fwindows%2Fwin.ini%00.&st=40&type_id=229 HTTP/2.0,200,2539,0.081,personweb.kku.ac.th,200,0.081,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:06+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2Fc%3A%2Fwindows%2Fwin.ini&st=40&type_id=229 HTTP/2.0,200,2541,0.289,personweb.kku.ac.th,200,0.289,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:07+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=c%3A%2Fwindows%2Fwin.ini&st=40&type_id=229 HTTP/2.0,200,2536,0.237,personweb.kku.ac.th,200,0.237,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:08+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=c%3A%2Fwindows%2Fwin.ini%00.&type_id=229 HTTP/2.0,200,2535,0.227,personweb.kku.ac.th,200,0.228,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:10+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=c%3A%2Fwindows%2Fwin.ini&type_id=229 HTTP/2.0,200,2535,1.023,personweb.kku.ac.th,200,1.022,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:10+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=c%3A%2Fwindows%2Fwin.ini%00. HTTP/2.0,200,2530,0.026,personweb.kku.ac.th,200,0.025,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:11+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=c%3A%2Fwindows%2Fwin.ini HTTP/2.0,200,2530,0.017,personweb.kku.ac.th,200,0.017,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:12+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00.&st=40&type_id=229 HTTP/2.0,200,2556,0.434,personweb.kku.ac.th,200,0.434,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:13+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2F%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&st=40&type_id=229 HTTP/2.0,200,2557,0.226,personweb.kku.ac.th,200,0.226,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:14+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&st=40&type_id=229 HTTP/2.0,200,2553,0.067,personweb.kku.ac.th,200,0.067,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:15+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00.&type_id=229 HTTP/2.0,200,2535,0.224,personweb.kku.ac.th,200,0.224,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:16+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................&type_id=229 HTTP/2.0,200,2535,0.277,personweb.kku.ac.th,200,0.277,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................%00. HTTP/2.0,200,2530,1.733,personweb.kku.ac.th,200,1.733,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:19+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=scnr_engine_name&st=40&type_id=%2Fwindows%2Fwin.ini............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................ HTTP/2.0,200,2530,0.437,personweb.kku.ac.th,200,0.438,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:20+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=%5Cwindows%5Cwin.ini%00.&st=40&type_id=229 HTTP/2.0,200,2538,0.072,personweb.kku.ac.th,200,0.072,MISS,,,UT-Dorkbot/1.3
2026-07-08T05:29:21+07:00,146.6.161.97,GET,GET /e-administration/SearchForm.php?text_name=file%3A%2F%5Cwindows%5Cwin.ini&st=40&type_id=229 HTTP/2.0,200,2541,0.084,personweb.kku.ac.th,200,0.084,MISS,,,UT-Dorkbot/1.3
